datetime,A_Leq,A_L10,A_L95,C_Leq,C_L10,C_L95,source_file,noise_class
2013-06-20 08:35:00,69.1,71.42,64.98,74.71,77.74,69.25,DCC-NOISE-001003-2013-06-20T00-00-00.txt,1
2013-12-27 19:07:00,63.13,65.61,59.01,68.6,73.73,61.41,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-12-12 14:05:00,62.09,63.56,60.11,64.43,67.54,61.8,DCC-NOISE-001003-2013-12-12T00-00-00.txt,0
2013-01-17 20:01:00,63.03,68.79,53.94,68.11,75.01,58.42,DCC-NOISE-001003-2013-01-17T00-00-00.txt,0
2013-06-14 20:05:00,59.62,61.94,56.23,62.29,64.29,59.06,DCC-NOISE-001003-2013-06-14T00-00-00.txt,0
2013-01-30 15:55:00,64.34,70.23,57.14,69.27,75.83,62.11,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-09-10 16:55:00,57.65,60.11,52.55,61.64,64.41,56.58,DCC-NOISE-001003-2013-09-10T00-00-00.txt,0
2013-02-08 12:35:00,60.7,62.84,56.11,63.16,65.37,59.22,DCC-NOISE-001014-2013-02-08T00-00-00.txt,0
2013-08-16 08:20:00,59.26,61.77,54.74,64.46,67.53,60.55,DCC-NOISE-001003-2013-08-16T00-00-00.txt,0
2013-12-26 20:10:00,64.38,67.73,58.87,72.6,78.92,63.51,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-07-13 13:50:00,53.03,56.61,44.77,58.84,62.03,52.6,DCC-NOISE-001003-2013-07-13T00-00-00.txt,0
2013-12-27 04:02:00,68.28,72.68,57.52,78.12,85.54,63.04,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-12-12 14:50:00,60.99,62.69,58.96,62.64,65.13,60.12,DCC-NOISE-001003-2013-12-12T00-00-00.txt,0
2013-09-09 09:00:00,60.2,61.6,55.2,63.38,65.35,59.75,DCC-NOISE-001003-2013-09-09T00-00-00.txt,0
2013-01-25 14:05:00,64.98,67.16,61.13,72.54,77.68,64.14,DCC-NOISE-001014-2013-01-25T00-00-00.txt,1
2013-07-16 14:20:00,54.76,57.54,49.82,61.32,64.61,56.49,DCC-NOISE-001003-2013-07-16T00-00-00.txt,0
2013-03-24 20:40:00,56.47,60.35,50.11,60.14,63.19,54.33,DCC-NOISE-001003-2013-03-24T00-00-00.txt,0
2013-12-24 14:05:00,63.31,64.6,60.48,70.5,75.06,64.0,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-04-14 18:15:00,65.02,68.81,59.66,75.28,82.0,63.16,DCC-NOISE-001003-2013-04-14T00-00-00.txt,1
2013-12-06 09:16:00,61.5,64.04,57.68,64.47,66.99,60.92,DCC-NOISE-001003-2013-12-06T00-00-00.txt,0
2013-12-31 18:02:00,60.3,64.03,55.21,62.66,65.77,57.9,DCC-NOISE-001003-2013-12-31T00-02-00.txt,0
2013-06-25 07:20:00,54.63,58.86,48.06,58.7,62.55,51.6,DCC-NOISE-001003-2013-06-25T00-00-00.txt,0
2013-11-26 14:31:00,67.33,70.32,62.31,73.6,76.42,68.54,DCC-NOISE-001003-2013-11-26T00-00-00.txt,1
2013-04-11 19:15:00,60.56,64.51,53.47,62.54,65.48,57.5,DCC-NOISE-001003-2013-04-11T00-00-00.txt,0
2013-12-14 18:10:00,61.14,64.29,56.56,64.22,67.25,59.42,DCC-NOISE-001003-2013-12-14T00-00-00.txt,0
2013-04-03 16:00:00,64.79,67.34,60.91,65.32,67.69,62.28,DCC-NOISE-001003-2013-04-03T00-00-00.txt,1
2013-12-21 13:58:00,64.1,65.87,61.9,65.82,67.86,62.62,DCC-NOISE-001003-2013-12-21T00-03-00.txt,1
2013-12-17 09:08:00,64.21,66.51,57.53,66.47,68.42,62.45,DCC-NOISE-001003-2013-12-17T00-03-00.txt,1
2013-10-25 21:31:00,57.52,60.09,54.33,60.46,62.71,57.3,DCC-NOISE-001003-2013-10-25T00-00-00.txt,0
2013-02-20 18:00:00,61.72,63.92,53.03,64.57,67.57,58.84,DCC-NOISE-001003-2013-02-20T00-00-00.txt,0
2013-07-02 11:25:00,58.47,62.19,53.5,60.79,63.38,57.1,DCC-NOISE-001003-2013-07-02T00-00-00.txt,0
2013-01-26 17:40:00,60.87,63.24,56.93,64.84,67.81,61.16,DCC-NOISE-001014-2013-01-26T00-00-00.txt,0
2013-07-16 01:15:00,50.08,55.15,42.65,53.03,57.12,47.94,DCC-NOISE-001003-2013-07-16T00-00-00.txt,0
2013-08-18 16:25:00,69.01,73.15,62.0,72.23,75.35,63.98,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-07-04 15:30:00,57.54,59.85,53.14,62.28,65.43,57.16,DCC-NOISE-001003-2013-07-04T00-00-00.txt,0
2013-05-18 02:25:00,81.39,84.11,74.59,83.67,86.66,76.39,DCC-NOISE-001003-2013-05-18T00-00-00.txt,1
2013-03-11 16:05:00,63.07,64.93,59.37,66.32,70.64,60.73,DCC-NOISE-001003-2013-03-11T00-00-00.txt,1
2013-10-19 19:12:00,57.03,60.14,52.39,59.82,62.41,55.59,DCC-NOISE-001003-2013-10-19T00-00-00.txt,0
2013-05-21 09:15:00,69.93,73.88,64.96,75.14,79.02,69.18,DCC-NOISE-001003-2013-05-21T00-00-00.txt,1
2013-10-29 09:46:00,58.84,61.14,55.96,62.96,66.13,59.64,DCC-NOISE-001003-2013-10-29T00-00-00.txt,0
2013-12-16 14:20:00,63.74,65.24,61.4,64.79,67.02,62.15,DCC-NOISE-001003-2013-12-16T00-00-00.txt,1
2013-10-31 13:51:00,66.71,68.83,64.07,77.02,79.16,73.67,DCC-NOISE-001003-2013-10-31T00-00-00.txt,1
2013-03-21 13:25:00,67.54,70.94,63.64,70.98,73.45,67.52,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-02-15 15:40:00,70.86,73.12,67.84,69.9,72.0,66.87,DCC-NOISE-001014-2013-02-15T00-00-00.txt,1
2013-02-26 11:05:00,63.56,67.57,54.34,69.08,73.37,58.79,DCC-NOISE-001003-2013-02-26T00-00-00.txt,1
2013-11-12 07:21:00,60.51,62.33,58.18,63.26,64.55,61.09,DCC-NOISE-001003-2013-11-12T00-00-00.txt,0
2013-12-16 11:40:00,61.42,63.76,56.44,64.53,66.2,59.93,DCC-NOISE-001003-2013-12-16T00-00-00.txt,0
2013-04-07 20:40:00,64.1,72.76,49.46,64.31,71.3,53.5,DCC-NOISE-001003-2013-04-07T00-00-00.txt,1
2013-12-26 22:05:00,64.0,66.93,58.79,67.02,71.35,60.43,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-10-05 22:52:00,53.8,57.62,48.41,56.61,59.82,51.49,DCC-NOISE-001003-2013-10-05T00-00-00.txt,0
2013-01-08 12:40:00,73.36,74.86,71.08,72.33,74.09,70.0,DCC-NOISE-001003-2013-01-08T00-00-00.txt,1
2013-01-28 12:35:00,63.49,65.98,58.7,74.04,79.67,64.24,DCC-NOISE-001014-2013-01-28T00-00-00.txt,1
2013-10-26 08:21:00,53.91,58.3,47.93,56.97,61.2,51.94,DCC-NOISE-001003-2013-10-26T00-00-00.txt,0
2013-05-24 03:15:00,50.12,55.09,44.26,52.64,57.17,48.02,DCC-NOISE-001003-2013-05-24T00-00-00.txt,0
2013-04-19 18:30:00,63.53,69.47,56.13,67.32,73.04,60.28,DCC-NOISE-001003-2013-04-19T00-00-00.txt,1
2013-04-14 17:05:00,62.87,65.85,57.45,71.24,77.91,60.14,DCC-NOISE-001003-2013-04-14T00-00-00.txt,0
2013-04-18 02:45:00,63.75,70.71,53.31,74.64,82.72,59.13,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-12-24 10:35:00,63.34,66.12,57.75,71.88,77.99,61.85,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-02-16 20:40:00,56.41,60.13,51.34,60.12,63.47,54.92,DCC-NOISE-001014-2013-02-16T00-00-00.txt,0
2013-04-26 07:25:00,60.64,63.41,56.66,64.26,68.0,60.16,DCC-NOISE-001003-2013-04-26T00-00-00.txt,0
2013-04-03 13:35:00,63.07,66.64,54.16,64.87,68.21,58.13,DCC-NOISE-001003-2013-04-03T00-00-00.txt,1
2013-12-25 15:07:00,62.18,64.1,58.56,62.4,64.36,58.97,DCC-NOISE-001003-2013-12-25T00-02-00.txt,0
2013-08-31 12:00:00,56.24,59.05,51.25,61.81,65.67,56.45,DCC-NOISE-001003-2013-08-31T00-00-00.txt,0
2013-12-27 14:27:00,65.13,67.46,61.37,71.58,76.63,64.1,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-04-23 18:15:00,68.5,73.06,58.66,67.72,71.64,60.12,DCC-NOISE-001003-2013-04-23T00-00-00.txt,1
2013-03-19 15:20:00,65.11,69.77,56.09,68.73,73.81,60.46,DCC-NOISE-001003-2013-03-19T00-00-00.txt,1
2013-03-29 15:25:00,63.18,64.58,60.02,63.44,65.42,59.94,DCC-NOISE-001003-2013-03-29T00-00-00.txt,1
2013-03-21 11:25:00,63.49,67.99,57.46,68.44,72.35,62.23,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-04-07 13:40:00,60.34,62.93,55.99,64.67,69.26,58.23,DCC-NOISE-001003-2013-04-07T00-00-00.txt,0
2013-03-21 10:45:00,65.45,67.6,60.03,70.34,73.41,64.41,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-12-05 07:27:00,64.29,68.97,58.17,73.59,80.64,62.89,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-01-18 14:21:00,63.25,66.89,57.45,68.16,73.9,60.6,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-01-18 09:11:00,64.01,66.47,57.66,68.35,72.81,61.33,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-01-26 14:05:00,60.72,63.46,56.86,66.0,69.23,60.96,DCC-NOISE-001014-2013-01-26T00-00-00.txt,0
2013-04-17 21:55:00,64.8,68.99,58.48,73.72,79.95,63.48,DCC-NOISE-001003-2013-04-17T00-00-00.txt,1
2013-01-30 11:00:00,72.52,78.08,61.56,82.44,90.12,66.64,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-04-07 13:25:00,63.19,66.87,57.87,63.65,66.89,58.71,DCC-NOISE-001003-2013-04-07T00-00-00.txt,1
2013-03-15 07:25:00,60.54,63.92,56.9,63.69,66.76,59.71,DCC-NOISE-001003-2013-03-15T00-00-00.txt,0
2013-02-06 10:40:00,64.5,70.62,53.91,65.66,69.91,58.59,DCC-NOISE-001014-2013-02-06T00-00-00.txt,1
2013-03-20 09:35:00,62.15,66.7,51.52,65.48,70.45,55.61,DCC-NOISE-001003-2013-03-20T00-00-00.txt,0
2013-12-18 16:00:00,69.21,71.49,65.37,74.58,79.2,67.31,DCC-NOISE-001003-2013-12-18T00-00-00.txt,1
2013-01-18 18:36:00,61.42,64.75,54.03,64.09,67.41,57.33,DCC-NOISE-001003-2013-01-18T00-00-00.txt,0
2013-03-20 11:50:00,64.86,66.38,60.19,70.14,73.29,64.34,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-01-26 20:40:00,60.02,62.96,55.48,68.59,75.64,59.45,DCC-NOISE-001014-2013-01-26T00-00-00.txt,0
2013-06-30 21:50:00,55.42,58.33,51.08,58.05,60.82,54.61,DCC-NOISE-001003-2013-06-30T00-00-00.txt,0
2013-04-18 15:50:00,67.51,73.42,59.02,76.84,83.42,63.67,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-04-03 15:55:00,65.47,68.09,60.05,66.67,69.52,61.19,DCC-NOISE-001003-2013-04-03T00-00-00.txt,1
2013-01-18 16:11:00,60.44,63.35,55.07,63.11,65.54,58.78,DCC-NOISE-001003-2013-01-18T00-00-00.txt,0
2013-06-25 18:05:00,63.47,71.63,49.7,63.68,70.37,54.32,DCC-NOISE-001003-2013-06-25T00-00-00.txt,1
2013-05-13 10:40:00,67.2,71.06,62.34,73.07,77.34,67.44,DCC-NOISE-001003-2013-05-13T00-00-00.txt,1
2013-05-01 11:05:00,73.06,80.61,61.52,78.23,85.34,66.93,DCC-NOISE-001003-2013-05-01T00-00-00.txt,1
2013-03-18 14:25:00,60.79,62.74,57.88,62.07,64.13,58.85,DCC-NOISE-001003-2013-03-18T00-00-00.txt,0
2013-05-05 22:35:00,66.71,71.6,51.11,65.89,70.34,53.52,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
2013-12-26 19:55:00,65.56,70.3,59.5,74.87,80.01,65.14,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-04-18 00:05:00,64.95,69.59,57.45,73.62,80.37,62.56,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-07-25 12:35:00,64.35,66.34,61.39,64.43,66.21,61.37,DCC-NOISE-001003-2013-07-25T00-00-00.txt,1
2013-05-02 04:15:00,45.7,52.89,38.34,48.49,55.47,42.57,DCC-NOISE-001003-2013-05-02T00-00-00.txt,0
2013-05-16 17:00:00,58.84,61.05,53.79,61.28,64.3,55.44,DCC-NOISE-001003-2013-05-16T00-00-00.txt,0
2013-06-18 05:10:00,53.06,60.31,41.2,54.04,60.56,45.23,DCC-NOISE-001003-2013-06-18T00-00-00.txt,0
2013-03-28 17:40:00,58.06,61.59,52.17,62.19,65.53,56.06,DCC-NOISE-001003-2013-03-28T00-00-00.txt,0
2013-03-09 12:40:00,61.0,64.28,56.77,62.58,65.89,58.45,DCC-NOISE-001003-2013-03-09T00-00-00.txt,0
2013-02-07 16:20:00,60.76,63.47,55.8,63.91,66.41,59.63,DCC-NOISE-001014-2013-02-07T00-00-00.txt,0
2013-11-03 08:07:00,53.76,58.53,48.82,57.09,60.95,52.35,DCC-NOISE-001003-2013-11-03T00-00-00.txt,0
2013-12-20 15:10:00,64.06,67.76,59.29,71.83,78.02,62.94,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-04-17 11:15:00,63.21,68.13,56.43,72.22,78.78,62.03,DCC-NOISE-001003-2013-04-17T00-00-00.txt,1
2013-01-08 14:10:00,72.66,74.23,70.34,71.44,72.93,69.29,DCC-NOISE-001003-2013-01-08T00-00-00.txt,1
2013-04-20 20:25:00,64.05,71.48,52.67,64.26,70.35,56.21,DCC-NOISE-001003-2013-04-20T00-00-00.txt,1
2013-05-01 11:00:00,73.38,79.69,62.95,78.65,84.55,69.01,DCC-NOISE-001003-2013-05-01T00-00-00.txt,1
2013-12-05 10:32:00,65.33,70.7,59.07,75.19,82.96,63.54,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-01-27 19:30:00,60.29,63.11,55.99,63.32,65.79,58.98,DCC-NOISE-001014-2013-01-27T00-00-00.txt,0
2013-12-14 09:25:00,63.25,66.52,58.31,71.67,79.06,61.02,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-03-20 18:05:00,57.93,61.27,50.83,61.04,63.89,55.88,DCC-NOISE-001003-2013-03-20T00-00-00.txt,0
2013-02-05 11:15:00,60.81,62.62,58.51,67.96,71.56,63.15,DCC-NOISE-001014-2013-02-05T00-00-00.txt,0
2013-09-01 02:05:00,53.56,58.99,47.32,55.78,60.83,50.15,DCC-NOISE-001003-2013-09-01T00-00-00.txt,0
2013-05-14 11:00:00,56.38,59.06,51.77,61.49,64.78,57.05,DCC-NOISE-001003-2013-05-14T00-00-00.txt,0
2013-01-28 13:15:00,66.41,69.8,60.5,77.36,84.22,66.38,DCC-NOISE-001014-2013-01-28T00-00-00.txt,1
2013-02-23 00:40:00,52.2,57.49,43.29,54.79,60.16,46.53,DCC-NOISE-001003-2013-02-23T00-00-00.txt,0
2013-01-18 14:51:00,63.24,64.8,58.17,66.76,69.84,61.14,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-01-10 19:10:00,61.53,63.81,56.9,64.02,66.93,59.98,DCC-NOISE-001003-2013-01-10T00-00-00.txt,0
2013-03-28 13:45:00,63.37,66.02,59.13,64.25,66.43,60.62,DCC-NOISE-001003-2013-03-28T00-00-00.txt,1
2013-03-14 07:40:00,60.65,63.12,58.02,63.91,66.32,61.34,DCC-NOISE-001003-2013-03-14T00-00-00.txt,0
2013-07-29 21:00:00,55.63,59.82,49.67,59.52,63.34,53.38,DCC-NOISE-001003-2013-07-29T00-00-00.txt,0
2013-12-31 06:32:00,53.25,57.51,48.2,55.54,59.55,51.25,DCC-NOISE-001003-2013-12-31T00-02-00.txt,0
2013-12-18 15:15:00,60.59,62.52,57.35,68.34,73.19,62.21,DCC-NOISE-001003-2013-12-18T00-00-00.txt,0
2013-01-08 14:15:00,69.6,73.45,57.65,68.91,72.19,59.76,DCC-NOISE-001003-2013-01-08T00-00-00.txt,1
2013-03-24 12:55:00,64.51,67.56,59.12,64.36,67.23,59.12,DCC-NOISE-001003-2013-03-24T00-00-00.txt,1
2013-09-30 04:07:00,45.25,50.32,39.72,47.07,52.11,42.49,DCC-NOISE-001003-2013-09-30T00-00-00.txt,0
2013-03-10 20:05:00,63.63,70.18,53.42,70.66,77.45,57.99,DCC-NOISE-001003-2013-03-10T00-00-00.txt,1
2013-11-18 15:52:00,60.29,62.9,56.66,62.76,64.94,59.73,DCC-NOISE-001003-2013-11-18T00-00-00.txt,0
2013-09-19 11:35:00,60.89,64.2,57.44,65.03,68.01,60.36,DCC-NOISE-001003-2013-09-19T00-00-00.txt,0
2013-03-20 15:00:00,63.45,65.76,51.26,66.48,69.04,55.29,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-07-20 09:30:00,53.64,57.41,46.26,57.86,61.27,50.52,DCC-NOISE-001003-2013-07-20T00-00-00.txt,0
2013-11-02 16:47:00,64.84,68.47,59.93,70.38,76.69,62.85,DCC-NOISE-001003-2013-11-02T00-00-00.txt,1
2013-12-13 16:37:00,58.5,61.0,54.61,63.55,66.77,59.19,DCC-NOISE-001003-2013-12-13T00-02-00.txt,0
2013-02-05 12:00:00,63.84,65.22,57.9,71.67,76.6,63.84,DCC-NOISE-001014-2013-02-05T00-00-00.txt,1
2013-04-14 12:20:00,63.96,67.5,56.73,74.29,81.38,62.36,DCC-NOISE-001003-2013-04-14T00-00-00.txt,1
2013-10-02 06:37:00,53.71,58.43,46.33,57.13,61.23,50.2,DCC-NOISE-001003-2013-10-02T00-00-00.txt,0
2013-12-04 07:02:00,61.11,63.06,58.84,63.98,65.66,61.76,DCC-NOISE-001003-2013-12-04T00-00-00.txt,0
2013-08-30 08:55:00,63.78,68.75,57.48,67.11,69.9,62.99,DCC-NOISE-001003-2013-08-30T00-00-00.txt,1
2013-06-19 06:20:00,63.92,66.73,59.61,62.73,65.19,58.64,DCC-NOISE-001003-2013-06-19T00-00-00.txt,1
2013-06-27 03:25:00,47.34,51.86,41.57,50.9,55.19,46.71,DCC-NOISE-001003-2013-06-27T00-00-00.txt,0
2013-12-27 07:07:00,64.8,69.38,58.04,73.87,81.06,62.91,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-01-20 14:12:00,60.41,63.17,56.1,62.13,65.1,57.64,DCC-NOISE-001003-2013-01-20T00-00-00.txt,0
2013-12-30 09:20:00,64.71,66.76,61.16,65.35,67.93,61.2,DCC-NOISE-001003-2013-12-30T00-00-00.txt,1
2013-01-17 14:11:00,58.18,61.15,53.6,60.89,63.87,56.63,DCC-NOISE-001003-2013-01-17T00-00-00.txt,0
2013-01-14 15:16:00,61.7,64.76,56.69,64.92,67.56,60.33,DCC-NOISE-001003-2013-01-14T00-00-00.txt,0
2013-10-14 04:46:00,48.74,54.35,43.54,50.96,57.04,46.03,DCC-NOISE-001003-2013-10-14T00-00-00.txt,0
2013-04-18 12:20:00,64.56,69.75,57.33,74.37,81.93,62.14,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-08-29 16:50:00,56.78,59.38,50.77,60.93,63.63,55.47,DCC-NOISE-001003-2013-08-29T00-00-00.txt,0
2013-09-03 11:25:00,74.62,79.38,63.75,80.39,85.11,69.85,DCC-NOISE-001003-2013-09-03T00-00-00.txt,1
2013-02-05 15:15:00,60.91,63.18,57.76,66.09,68.92,62.26,DCC-NOISE-001014-2013-02-05T00-00-00.txt,0
2013-04-26 14:50:00,64.99,70.44,57.18,66.58,70.26,61.39,DCC-NOISE-001003-2013-04-26T00-00-00.txt,1
2013-12-26 20:40:00,68.42,73.9,58.87,77.11,84.36,64.05,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-12-27 03:12:00,65.93,70.38,55.74,75.57,81.97,61.12,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-05-11 17:20:00,59.1,61.83,55.55,63.58,65.86,58.98,DCC-NOISE-001003-2013-05-11T00-00-00.txt,0
2013-01-14 17:31:00,60.56,62.84,56.65,63.55,65.67,60.39,DCC-NOISE-001003-2013-01-14T00-00-00.txt,0
2013-12-24 00:55:00,63.78,67.39,56.68,72.63,78.93,60.98,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-12-27 05:37:00,66.84,71.13,58.93,77.28,83.79,64.86,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-06-18 22:30:00,73.27,78.41,57.05,71.64,76.62,57.11,DCC-NOISE-001003-2013-06-18T00-00-00.txt,1
2013-02-13 08:55:00,60.55,63.24,56.43,64.02,66.57,59.95,DCC-NOISE-001014-2013-02-13T00-00-00.txt,0
2013-04-22 16:40:00,63.92,62.45,57.43,67.35,70.93,60.72,DCC-NOISE-001003-2013-04-22T00-00-00.txt,1
2013-03-01 13:00:00,63.49,66.09,53.96,65.19,67.76,57.09,DCC-NOISE-001003-2013-03-01T11-05-00.txt,1
2013-12-03 09:17:00,58.84,61.47,54.76,62.22,64.54,59.51,DCC-NOISE-001003-2013-12-03T00-00-00.txt,0
2013-12-14 11:35:00,65.07,67.33,61.09,73.98,79.0,64.59,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-07-05 09:15:00,63.2,67.44,56.95,68.3,73.4,61.28,DCC-NOISE-001003-2013-07-05T00-00-00.txt,1
2013-09-23 23:00:00,50.14,55.4,40.71,53.29,57.75,45.02,DCC-NOISE-001003-2013-09-23T00-00-00.txt,0
2013-11-19 14:11:00,70.16,76.31,59.31,78.12,85.3,63.96,DCC-NOISE-001003-2013-11-19T00-00-00.txt,1
2013-12-22 17:05:00,61.71,63.56,58.25,66.57,69.92,61.8,DCC-NOISE-001003-2013-12-22T00-00-00.txt,0
2013-09-15 12:55:00,65.43,68.69,59.04,70.68,75.65,61.38,DCC-NOISE-001003-2013-09-15T00-00-00.txt,1
2013-01-14 11:26:00,63.69,64.3,55.66,65.73,67.26,59.39,DCC-NOISE-001003-2013-01-14T00-00-00.txt,1
2013-08-29 11:15:00,65.49,68.55,61.6,71.41,73.72,67.57,DCC-NOISE-001003-2013-08-29T00-00-00.txt,1
2013-04-16 11:35:00,69.98,73.47,64.1,79.74,85.63,71.91,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-02-28 19:20:00,61.11,64.41,55.34,64.07,66.76,59.43,DCC-NOISE-001003-2013-02-28T00-00-00.txt,0
2013-09-20 15:55:00,56.56,59.71,51.47,62.36,65.65,57.61,DCC-NOISE-001003-2013-09-20T00-00-00.txt,0
2013-12-27 18:27:00,65.0,68.9,59.98,73.08,79.4,63.8,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-12-24 00:25:00,63.18,68.68,53.95,72.94,80.62,58.88,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-03-14 11:20:00,74.67,80.96,65.8,79.59,85.38,71.24,DCC-NOISE-001003-2013-03-14T00-00-00.txt,1
2013-02-08 19:15:00,62.68,64.17,56.49,64.96,66.53,60.04,DCC-NOISE-001014-2013-02-08T00-00-00.txt,0
2013-09-13 21:15:00,57.37,60.67,51.52,61.21,64.53,54.78,DCC-NOISE-001003-2013-09-13T00-00-00.txt,0
2013-12-05 11:52:00,64.18,65.76,60.12,71.65,76.26,63.61,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-04-18 02:10:00,64.6,68.66,56.58,74.42,81.13,61.92,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-03-14 07:30:00,59.87,62.05,57.33,62.52,64.08,60.26,DCC-NOISE-001003-2013-03-14T00-00-00.txt,0
2013-04-18 09:20:00,62.77,64.89,57.36,71.62,76.07,62.98,DCC-NOISE-001003-2013-04-18T00-00-00.txt,0
2013-10-31 15:16:00,68.02,71.07,63.01,76.89,80.19,70.76,DCC-NOISE-001003-2013-10-31T00-00-00.txt,1
2013-06-04 23:15:00,53.09,58.23,42.05,57.0,61.63,46.62,DCC-NOISE-001003-2013-06-04T00-00-00.txt,0
2013-01-30 05:40:00,55.65,59.87,50.0,59.25,63.05,54.26,DCC-NOISE-001014-2013-01-30T00-00-00.txt,0
2013-07-03 15:20:00,60.97,68.22,51.75,63.48,68.94,55.84,DCC-NOISE-001003-2013-07-03T00-00-00.txt,0
2013-03-26 07:45:00,60.24,63.19,55.44,62.85,65.6,58.16,DCC-NOISE-001003-2013-03-26T00-00-00.txt,0
2013-12-03 13:47:00,64.36,65.56,62.52,64.89,66.35,63.04,DCC-NOISE-001003-2013-12-03T00-00-00.txt,1
2013-12-27 06:12:00,66.12,70.29,58.7,73.75,78.85,63.18,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-02-21 01:30:00,50.13,55.96,41.75,56.99,62.95,47.47,DCC-NOISE-001003-2013-02-21T00-00-00.txt,0
2013-03-14 18:20:00,60.72,63.13,56.82,62.84,64.85,59.76,DCC-NOISE-001003-2013-03-14T00-00-00.txt,0
2013-03-27 08:55:00,60.4,63.85,54.87,62.06,65.23,56.74,DCC-NOISE-001003-2013-03-27T00-00-00.txt,0
2013-06-04 02:55:00,44.91,53.06,37.01,47.47,54.59,40.96,DCC-NOISE-001003-2013-06-04T00-00-00.txt,0
2013-05-10 23:25:00,57.91,61.14,51.68,59.98,63.04,54.68,DCC-NOISE-001003-2013-05-10T00-00-00.txt,0
2013-06-18 22:15:00,65.13,69.86,56.73,64.01,68.25,57.88,DCC-NOISE-001003-2013-06-18T00-00-00.txt,1
2013-10-31 12:06:00,70.05,72.71,64.8,73.93,75.69,71.28,DCC-NOISE-001003-2013-10-31T00-00-00.txt,1
2013-03-11 12:50:00,63.25,65.6,58.97,67.97,72.06,61.31,DCC-NOISE-001003-2013-03-11T00-00-00.txt,1
2013-04-18 12:45:00,63.11,65.89,58.04,72.01,77.58,62.68,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-08-18 16:50:00,86.66,91.31,75.18,91.26,94.55,79.94,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-12-20 17:40:00,62.3,64.12,58.42,69.17,72.06,62.78,DCC-NOISE-001003-2013-12-20T00-00-00.txt,0
2013-12-20 16:45:00,63.4,66.13,59.37,71.45,77.43,63.49,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-02-05 11:40:00,62.46,65.41,58.34,72.27,78.67,63.38,DCC-NOISE-001014-2013-02-05T00-00-00.txt,0
2013-08-03 16:05:00,58.35,61.81,53.72,64.02,68.57,58.18,DCC-NOISE-001003-2013-08-03T00-00-00.txt,0
2013-10-12 14:26:00,55.74,59.29,50.45,59.45,62.46,54.9,DCC-NOISE-001003-2013-10-12T00-00-00.txt,0
2013-02-14 03:00:00,49.76,56.47,44.33,53.25,59.01,48.95,DCC-NOISE-001014-2013-02-14T00-00-00.txt,0
2013-02-23 14:25:00,62.3,64.15,58.89,63.85,65.59,60.34,DCC-NOISE-001003-2013-02-23T00-00-00.txt,0
2013-05-10 07:40:00,60.87,63.43,56.75,63.31,65.84,59.81,DCC-NOISE-001003-2013-05-10T00-00-00.txt,0
